fips,name,type,category,year,actualization,bf_per_capita,velocity,newness
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.6385790286596876
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,2.0164378612716765
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,80.30935251798562
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.800846545663247
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.6296350364963503
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,3.8639667705088265
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.09226534862961616
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,6.397134670487106
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.6804217969035719
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.6259743172769584
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,2.1991725768321513
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.547407818131411
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,27.360294117647058
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.2465871438038436
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.2741674034777483
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.1992325539889345
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,3.6480392156862744
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.812031716010766
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.41263445828558754
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.19187335636569897
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.45985581874356335
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.4914590120630448
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,55.53731343283582
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,214.67307692307693
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.460671838890723
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,5.721681189133777
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.39820925337994506
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.10553234131861068
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.5142430819316333
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.0470875152424726
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.6394203230610608
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,2.1853954581049333
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,23.40251572327044
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.5699770232320653
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,2.423051877577599
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,2.466961325966851
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,858.6923076923077
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.91215884948521
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.4233861791701434
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.4233861791701434
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,25.312925170068027
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.019577684631438642
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.7826572979878632
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.6181747701849596
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.04013518615061031
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.0210372267447179
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.8173231805535217
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,93.025
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.3819805639200657
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,9.082994304312448
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.17933682485621566
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,5.988733905579399
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,2.7414047151277012
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.1282882261679021
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.4124210292976688
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.699129454499906
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.02576441588655625
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.7390268123138034
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.3422868181400055
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.2842917536800285
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.29345425867507885
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.034746366774467664
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.527776464469765
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.38354234667582887
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.1926881052250013
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.4499758142534666
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.31705862304021815
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.4915820416889365
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.9623275862068965
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.07533862901647422
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.12793976069316462
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.813058307617346
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.21301809022212045
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.016901523605052742
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,3.2573679603151446
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.2070865411371858
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.27620249406175773
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,4.472355769230769
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.7703402111655511
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,2.640255439924314
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.3774679170779862
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,301.7027027027027
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.04660162560897717
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.4233861791701434
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,4.7745936698032505
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,2.1114053338377152
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.07364573780982603
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.06527497587930883
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.9907695038608325
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.45527957910192096
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.2663755458515284
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,3.959914863426747
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,180.0483870967742
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,3.0178426601784265
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.6327336551118912
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.052289877882548026
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.10121337673868
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.016901523605052742
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.10868887893599205
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.4268343975834512
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.5165059095231626
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.06352720236740268
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.9457904828307477
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.4249425580801633
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.110525268603263
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.01815561819042337
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.2740058910162003
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.2580861443136892
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.2820007578628268
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.81659886086249
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,131.3294117647059
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.37293288343968195
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,23.016494845360825
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.2340644133187956
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,27.83790523690773
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.3774679170779862
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.7531880439916335
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,2.1246669204415682
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,5.258125294394724
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.06025455566111063
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.4068445221954953
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,3.1894285714285715
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,6.267827063447501
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,25.544622425629292
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,3.5259001895135818
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,2.1777214202106907
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.30041174412659116
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.0686827047314342
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.04001319076789625
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.7423194573746509
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,8.31198808637379
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.7494123178185237
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.09672220633724103
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,5.609547738693467
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.13119667160284887
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.7940674349125053
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.48442110744662387
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.2663755458515284
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.6494269591017511
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.2820007578628268
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.6583898554998525
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.5062744568884092
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.2488963210702341
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.2808231239465674
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,9.949197860962567
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.134020866099192
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,3.9782608695652173
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.9728104575163399
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,3.033423913043478
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.2938108484005564
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,2.6346471560066083
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,4.050435413642961
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.08128595354256171
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.12125128984956281
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.7570188525701885
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,5.526237623762376
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.7121076805307477
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.200451661468975
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,2.0325928623452296
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.655105633802817
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.08816212416777892
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.8291004424053745
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,6.212020033388981
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.761667576419214
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.8992991218883428
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.3686856302108876
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,23.451680672268907
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,6.724698795180723
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,3.0186587344510545
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.1601095796101605
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.506071235833783
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.11657998621467511
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.04242615424375561
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.6357423543481975
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.5085135135135135
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.10830608621408959
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,3.6963576158940397
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.20438691249977115
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.029875152212602535
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,1.4465465854606712
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.017735093656165102
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.1324875084562707
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.4727280426865419
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.11408977556109726
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.1822262851172889
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.349750916439515
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.13582935851260586
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.6133516483516483
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,9.508517887563885
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.8217756183745583
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,4.0270562770562774
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.5246510316303991
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.34596789189859295
00,United States,Total,Total,2008,0.15947687900695676,0.0030756940438601142,1.530226665241099,0.8015365836145616
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.5121867686511787
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.0017619918735905832
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.4799679058571811
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,1.5516168078851806
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,1.5516168078851806
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,14.519417475728156
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,3.0141081625797783
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.9695299837925446
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,2.3700475435816166
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,44.20197044334975
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.9695299837925446
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,1.6765695067264574
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.07191805525499531
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.1477037037037037
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,1.2342503438789547
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.09336274438398069
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.03473208721535597
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.5118653736451797
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,1.2092991913746631
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,1.4922667553633793
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,14.26550079491256
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,2.9448638004594683
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.32434484005060543
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,9.231481481481481
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.8951516360734237
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,2.0002229157378513
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.7494988306047444
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,9.100405679513184
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,5.402167369054786
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.5375307014916432
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.5819443543679875
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.09965017491254373
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,19.091489361702127
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,5.481368356750153
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,2.3889776357827475
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.289059983248502
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.08482138637072609
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.05181703211350892
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,1.5229124236252545
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,21.162735849056602
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,1.5518851608439985
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,1.1783322390019697
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,1.125
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.41209699641774594
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.29154888390681355
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.4809197127237646
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.6607997643419987
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,3.093071354705274
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.7131616595135909
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,2.085289333023472
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,1.5007526342197692
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.5452391079783678
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,1.6164655017114034
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.01499829507845982
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.982373549375958
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.16324934048940234
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,9.174846625766872
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,2.9133116883116883
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,6.746616541353384
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.32434484005060543
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,1.306493884682586
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,21.72639225181598
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.014720140163688352
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.11199311042048901
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.09129386388840843
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.14683838449957454
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.11497949769349051
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,7.7621107266435985
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.15049309003086006
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,4.536400404448938
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.10711983382279207
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.3905889522482915
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.0665322132174661
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.12747368271511983
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.12747368271511983
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.27643253234750464
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,0.6274386406544997
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,4.651632970451011
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,8.127717391304348
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,14.70983606557377
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,1.0497192325690219
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,50.12849162011173
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,12.42797783933518
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,7.755401901469317
00,United States,Total,Total,2009,0.1576398062527521,0.0028007814245369555,1.7882530260707634,38.021186440677965
